Timestamp,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
7/19/19 12:25,5,1,10,8,10,10,3,5,2,2,4,8,10,9,3,0,2,7,6,7,51 or more,Female,732.9
7/19/19 22:14,1,5,10,4,9,6,4,4,1,4,3,10,0,5,0,10,1,4,0,3,21 to 35,Female,635.6
7/19/19 23:22,2,5,3,9,4,10,4,0,1,5,1,2,0,8,0,0,1,1,0,10,Less than 20,Male,632.9
7/19/19 23:41,5,4,3,10,10,10,3,0,2,0,3,5,0,5,5,5,2,10,3,10,51 or more,Male,655
7/20/19 0:58,4,4,8,5,8,8,1,2,2,2,1,4,0,7,6,7,2,4,1,3,36 to 50,Male,619.5
7/20/19 6:32,5,4,10,7,10,8,10,5,1,8,4,9,10,7,3,1,2,10,4,10,51 or more,Male,759.9
7/20/19 7:21,4,4,3,7,4,2,0,5,2,2,0,5,5,7,0,3,2,4,2,5,51 or more,Female,636.7
7/20/19 17:29,1,3,0,6,1,3,1,0,2,7,1,2,0,6,3,2,2,3,1,3,36 to 50,Female,588.3
7/21/19 0:43,1,5,0,2,0,10,3,3,2,1,3,3,4,5,3,7,2,5,7,4,Less than 20,Female,605.3
7/21/19 5:46,3,2,10,10,10,8,8,5,1,1,7,1,10,8,0,0,2,10,6,10,21 to 35,Female,751.7
7/21/19 6:19,5,4,2,4,10,5,0,1,1,8,2,6,4,9,0,5,2,5,5,6,36 to 50,Female,674.7
7/21/19 10:30,3,3,2,2,5,10,0,2,2,1,1,2,1,7,5,1,2,4,1,10,51 or more,Male,620.8
7/21/19 11:07,2,4,10,7,6,10,2,3,2,7,0,10,0,7,10,2,1,4,3,3,21 to 35,Female,630.9
7/21/19 18:45,4,3,2,5,5,5,3,4,1,7,1,6,1,8,0,2,2,5,7,7,21 to 35,Female,683
7/21/19 18:52,2,3,3,7,3,6,5,5,1,7,2,3,0,7,0,1,1,10,4,2,21 to 35,Female,658.4
7/21/19 22:46,3,3,6,4,5,8,5,2,1,5,9,10,2,6,3,5,2,4,3,3,21 to 35,Male,676.6
7/21/19 22:51,1,5,1,6,2,1,2,0,2,1,0,1,2,6,5,1,2,6,1,1,21 to 35,Female,572.8
7/22/19 9:55,5,3,10,6,6,2,5,0,1,5,2,5,0,9,0,1,1,8,3,10,21 to 35,Female,672.8
7/22/19 9:59,5,2,10,6,5,2,6,1,1,5,2,5,0,9,0,1,1,8,4,10,21 to 35,Female,681.3
7/22/19 10:38,4,4,2,2,10,10,2,2,2,5,2,6,3,6,3,1,2,3,2,5,51 or more,Female,645.2
7/22/19 13:05,4,0,10,3,10,5,5,5,1,7,1,6,5,7,0,1,1,10,2,10,51 or more,Male,713.4
7/22/19 20:59,1,5,7,10,10,8,5,5,2,2,2,5,0,8,10,7,1,10,2,5,51 or more,Female,630.1
7/22/19 22:31,3,2,10,2,6,1,2,3,1,8,2,5,2,8,0,1,1,6,2,8,21 to 35,Female,664.1
7/23/19 1:36,3,2,5,6,4,3,3,2,1,6,1,3,1,9,10,0,2,3,1,10,Less than 20,Male,650.3
7/23/19 4:10,4,3,7,8,7,10,6,5,1,5,5,3,5,8,2,5,2,4,5,5,36 to 50,Female,704.5
7/23/19 4:15,4,3,5,10,10,10,0,2,2,6,1,5,2,6,0,0,2,2,0,5,21 to 35,Male,662
7/23/19 5:15,2,2,3,6,10,10,3,1,1,7,3,10,1,7,10,5,2,5,7,7,21 to 35,Male,676.8
7/23/19 5:20,5,5,10,1,2,3,1,1,1,4,2,10,0,7,10,8,1,6,3,10,21 to 35,Female,620.7
7/23/19 12:44,3,0,5,6,8,10,2,0,1,5,3,5,5,8,10,1,2,4,8,10,36 to 50,Male,689.6
7/23/19 14:44,2,5,3,4,4,6,3,3,1,9,3,2,7,6,5,5,2,9,5,4,36 to 50,Female,656.3
7/23/19 17:20,3,3,4,8,4,8,7,3,2,5,7,5,5,7,0,6,2,8,4,4,21 to 35,Male,675.8
7/24/19 0:15,1,5,2,8,4,10,3,0,1,8,6,10,4,8,0,2,1,6,7,10,21 to 35,Female,677
7/24/19 3:59,5,1,10,8,8,10,6,5,1,7,4,10,10,8,0,1,2,10,10,7,36 to 50,Female,777.3
7/24/19 4:26,0,1,0,4,0,2,1,0,2,7,4,2,1,7,0,8,2,0,6,10,21 to 35,Female,603.8
7/24/19 9:32,0,4,5,4,2,7,0,2,2,3,2,5,0,7,0,1,2,3,1,7,21 to 35,Female,616.3
7/24/19 14:51,3,1,3,5,1,4,1,2,1,2,1,2,0,7,0,3,2,1,1,5,36 to 50,Female,627.6
7/24/19 15:01,3,4,2,3,3,2,0,2,2,5,1,3,0,6,0,3,2,4,1,1,51 or more,Female,597
7/24/19 15:14,3,3,10,6,2,6,2,5,2,10,4,2,6,8,0,7,2,5,6,2,21 to 35,Female,668.6
7/25/19 1:45,2,2,0,3,0,10,4,1,1,7,2,4,1,6,0,10,2,5,1,10,36 to 50,Male,639.7
7/25/19 10:01,3,1,6,5,3,4,5,2,1,5,3,10,2,8,10,9,2,6,3,3,36 to 50,Male,653.2
7/25/19 12:06,3,4,5,10,10,5,3,5,1,7,3,9,1,9,0,3,2,5,5,10,21 to 35,Female,712.7
7/25/19 17:41,3,0,8,10,5,4,8,0,1,9,4,9,8,7,5,2,2,10,6,8,21 to 35,Male,725.9
7/25/19 21:05,1,3,9,9,10,7,1,5,2,7,2,3,10,9,0,0,2,2,5,8,36 to 50,Male,696.2
7/26/19 4:25,5,0,10,10,10,10,10,5,2,10,10,10,10,10,10,10,2,10,10,10,21 to 35,Female,769.2
7/26/19 6:17,3,1,3,8,2,7,2,5,2,6,1,10,8,7,0,9,2,2,1,10,36 to 50,Female,670
7/26/19 7:11,3,4,7,6,10,6,3,2,1,4,7,5,3,8,0,6,2,10,1,3,36 to 50,Female,681.1
7/26/19 9:56,3,3,4,7,2,7,2,2,2,6,1,5,1,7,1,4,2,4,1,3,51 or more,Female,629.9
7/27/19 0:32,2,3,5,2,1,3,2,0,2,4,2,5,1,6,3,2,2,2,2,7,51 or more,Male,605.9
7/27/19 9:56,5,3,6,3,3,7,2,5,1,9,3,2,1,7,10,4,2,0,3,5,36 to 50,Male,649.7
7/27/19 11:12,2,0,3,10,2,10,3,0,1,6,6,6,3,6,0,0,1,9,3,3,21 to 35,Male,672.4
7/27/19 15:22,5,4,2,3,0,6,2,1,1,3,3,4,10,4,5,6,2,6,1,4,Less than 20,Male,632.5
7/27/19 19:26,3,2,3,4,3,3,2,5,2,7,2,10,2,7,0,1,2,10,3,10,36 to 50,Male,678.5
7/28/19 0:49,1,3,6,4,0,10,3,3,1,8,2,8,2,8,10,2,1,2,4,10,21 to 35,Male,644.3
7/28/19 22:04,2,2,6,1,4,10,2,3,2,6,3,8,0,7,6,0,2,6,0,2,21 to 35,Female,640.7
7/28/19 22:07,5,5,10,5,3,10,3,5,1,8,2,8,5,7,5,7,2,3,2,8,36 to 50,Female,686.6
7/29/19 0:37,2,3,1,8,6,10,3,1,2,7,1,1,5,7,0,1,2,2,1,3,36 to 50,Female,637.6
7/29/19 11:34,0,2,10,5,10,10,10,0,1,5,6,3,10,6,0,2,2,10,8,5,36 to 50,Male,719.4
7/29/19 12:01,4,4,2,5,2,1,0,2,1,5,0,2,1,7,8,0,2,2,0,6,51 or more,Female,612.3
7/29/19 12:38,2,3,9,0,10,10,5,0,2,4,5,4,10,5,0,0,2,9,10,10,51 or more,Female,697.3
7/29/19 12:55,1,4,0,7,10,5,5,1,2,7,4,2,10,6,10,2,2,9,9,7,51 or more,Female,656.3
7/29/19 15:11,3,2,2,5,4,7,0,5,2,8,2,7,0,6,0,1,2,3,2,7,36 to 50,Female,655.6
7/29/19 15:27,2,3,6,5,0,8,0,0,1,1,2,10,4,6,0,5,1,6,0,5,51 or more,Male,625.6
7/29/19 15:54,2,5,2,5,10,5,3,5,2,4,2,2,2,7,9,2,2,2,1,3,36 to 50,Male,615.7
7/29/19 16:08,5,4,8,5,10,10,7,5,1,7,5,7,5,7,2,5,2,3,5,10,36 to 50,Male,723.8
7/30/19 3:24,2,5,4,3,3,2,1,2,1,4,1,3,1,7,7,10,2,6,0,3,21 to 35,Female,595.5
7/30/19 3:26,2,3,4,4,3,9,2,3,2,4,3,7,2,7,8,0,1,5,2,4,21 to 35,Male,618.4
7/30/19 3:59,1,4,9,9,8,8,3,3,1,7,8,6,4,8,5,3,2,5,1,5,36 to 50,Female,688.1
7/30/19 9:10,5,2,1,6,2,2,0,1,1,8,6,3,5,8,0,1,2,3,5,10,21 to 35,Male,675.6
7/30/19 12:57,2,0,3,10,10,7,4,2,2,6,4,6,5,7,0,1,2,10,4,10,21 to 35,Female,704.9
7/30/19 13:46,1,5,0,1,3,3,0,2,1,2,1,2,0,5,10,10,2,0,1,10,Less than 20,Female,569.4
7/30/19 13:50,1,4,3,5,3,10,7,1,1,3,3,2,9,5,10,5,2,10,2,5,Less than 20,Male,644.2
7/30/19 15:33,5,1,10,10,10,10,10,5,1,9,2,7,10,8,1,1,2,10,5,9,36 to 50,Male,778.4
7/30/19 16:07,3,1,5,6,2,4,7,3,1,2,3,5,10,7,0,2,2,8,2,10,21 to 35,Male,697.9
7/30/19 20:10,4,3,4,3,3,2,4,2,1,4,2,5,5,7,0,6,1,2,2,8,36 to 50,Female,633.3
7/30/19 20:35,1,5,10,2,10,10,0,5,1,3,2,2,0,5,10,7,1,1,2,2,21 to 35,Female,603.4
7/30/19 21:11,1,5,10,2,10,10,0,5,1,3,2,2,0,5,10,7,1,1,2,2,21 to 35,Female,603.4
7/30/19 23:30,3,3,3,4,2,8,3,3,2,0,1,8,2,7,10,3,2,5,1,10,36 to 50,Male,627.1
7/31/19 7:37,2,1,10,10,10,6,2,5,2,9,4,7,10,6,0,2,2,4,5,10,21 to 35,Male,721.9
7/31/19 11:11,3,3,10,9,10,3,10,5,2,0,2,3,1,7,0,1,2,6,4,10,36 to 50,Female,689
7/31/19 20:31,1,2,4,8,4,8,3,0,1,6,4,6,3,8,8,1,2,4,6,5,21 to 35,Female,662.6
7/31/19 21:39,3,4,1,7,10,10,5,5,2,8,0,9,1,7,5,8,1,10,1,7,36 to 50,Female,651.1
7/31/19 22:53,4,3,1,6,3,6,5,5,2,6,2,1,5,7,0,1,2,10,1,10,21 to 35,Male,671.6
8/1/19 2:04,3,2,10,6,3,10,10,5,1,8,2,6,2,6,3,1,2,3,4,7,21 to 35,Female,708.1
8/1/19 5:56,2,3,4,10,2,2,5,0,1,5,1,9,5,8,2,0,2,3,3,10,21 to 35,Male,671.7
8/1/19 7:09,5,2,4,10,10,5,10,2,1,9,5,10,6,8,0,2,2,8,1,8,21 to 35,Male,738.2
8/1/19 7:55,2,4,0,2,7,2,2,4,2,1,2,3,0,7,0,1,1,4,0,4,21 to 35,Female,592.1
8/1/19 12:44,1,0,4,5,3,8,6,5,2,10,9,6,0,6,0,1,2,5,10,5,36 to 50,Female,696.2
8/1/19 12:59,3,2,8,7,10,8,10,3,1,8,6,6,3,7,8,3,2,10,10,9,51 or more,Male,732.1
8/1/19 13:45,4,4,2,10,10,10,10,5,1,6,3,5,5,8,0,0,2,10,8,10,36 to 50,Male,745.7
8/1/19 16:14,2,4,8,4,5,5,3,3,1,8,2,6,1,7,2,0,2,5,1,5,36 to 50,Female,665.8
8/1/19 17:24,2,3,3,1,10,4,1,5,2,5,0,10,0,6,0,4,1,1,1,3,21 to 35,Female,613.7
8/1/19 18:24,5,0,10,10,10,7,5,5,2,9,1,2,10,5,0,10,2,10,1,10,51 or more,Female,715.6
8/1/19 19:19,1,4,1,3,8,6,2,2,1,4,2,9,3,7,0,6,2,5,1,6,21 to 35,Male,647.7
8/1/19 21:01,2,3,3,1,10,4,1,5,2,5,0,10,0,6,0,4,1,1,1,3,21 to 35,Female,613.7
8/2/19 4:11,3,5,0,7,6,10,10,3,1,4,5,10,2,8,0,7,2,5,3,3,36 to 50,Female,680.4
8/2/19 9:33,5,2,10,10,4,5,3,4,1,8,1,9,3,6,4,1,2,5,2,7,21 to 35,Female,703.6
8/2/19 10:49,1,3,0,4,2,3,3,2,1,4,2,7,0,8,5,1,1,4,2,5,21 to 35,Male,611.8
8/2/19 20:43,2,4,10,10,10,10,2,5,2,8,8,7,10,9,5,2,2,10,8,10,36 to 50,Female,736.1
8/2/19 23:12,1,2,8,6,5,2,5,4,2,8,2,10,0,7,0,1,2,4,1,10,51 or more,Female,671.7
8/3/19 10:18,1,4,2,5,10,2,4,4,1,8,2,7,2,6,10,2,2,8,1,5,21 to 35,Male,652.2
8/3/19 10:36,4,2,10,8,10,2,3,2,1,8,1,5,1,7,10,0,2,10,1,10,51 or more,Female,689.4
8/3/19 10:39,5,2,2,2,4,10,8,2,1,8,7,10,3,7,5,2,2,8,1,9,21 to 35,Male,704
8/3/19 11:00,4,4,1,3,6,10,3,0,2,10,3,4,5,7,3,7,2,5,1,4,21 to 35,Female,634.8
8/3/19 11:03,3,4,1,3,5,10,3,1,2,10,2,5,5,7,3,7,2,5,1,5,21 to 35,Female,635
8/4/19 4:53,5,1,10,5,10,8,5,1,1,9,2,9,2,8,2,1,2,10,6,7,21 to 35,Male,731.2
8/4/19 8:23,2,3,2,2,2,3,0,0,2,3,0,6,0,10,8,1,1,3,0,2,21 to 35,Female,567.8
8/4/19 10:22,3,5,1,5,5,5,2,4,2,7,2,7,6,6,10,1,1,5,1,7,36 to 50,Female,618.2
8/4/19 11:55,0,3,2,2,1,2,5,0,1,3,2,8,3,6,0,7,2,7,2,10,Less than 20,Male,632
8/4/19 14:05,4,2,10,5,10,10,5,5,1,9,3,3,3,8,10,1,2,10,2,10,51 or more,Female,718.1
8/4/19 14:08,4,2,10,5,10,10,10,5,1,7,3,3,3,8,10,0,2,10,3,10,51 or more,Female,726.6
8/4/19 22:52,2,1,7,6,1,5,2,5,1,4,2,10,2,8,0,7,2,10,1,9,21 to 35,Female,687.2
8/5/19 2:48,5,3,10,10,10,4,10,5,1,8,3,8,0,7,0,5,2,10,8,4,36 to 50,Female,735.9
8/5/19 3:23,1,3,10,8,6,5,6,5,1,9,2,4,10,6,4,3,2,6,3,8,36 to 50,Female,702.6
8/5/19 5:11,2,1,5,4,4,4,5,1,1,4,5,2,1,5,4,4,1,4,5,4,36 to 50,Male,627.2
8/5/19 6:19,2,0,2,5,4,7,2,0,2,7,2,3,5,6,0,3,2,1,1,5,Less than 20,Female,632.7
8/5/19 6:20,4,2,7,3,8,3,4,4,1,8,9,10,10,5,0,2,2,10,6,5,Less than 20,Male,730.8
8/5/19 6:20,5,0,10,1,8,0,6,5,1,7,2,10,1,10,10,4,2,2,0,3,21 to 35,Male,677.4
8/5/19 6:21,2,2,4,6,7,7,4,3,2,7,6,10,5,7,10,7,2,9,2,9,Less than 20,Male,670
8/5/19 6:21,4,1,10,10,3,10,4,4,1,7,7,6,5,9,1,2,2,0,0,8,Less than 20,Male,717.2
8/5/19 6:21,2,1,8,4,3,7,0,1,1,3,3,5,3,6,0,2,1,2,3,6,21 to 35,Male,639.9
8/5/19 6:21,2,4,1,5,8,8,5,5,2,8,8,10,10,5,10,0,2,6,7,7,Less than 20,Male,690
8/5/19 6:21,3,2,5,6,2,5,3,3,1,4,7,7,3,6,7,0,2,4,5,10,Less than 20,Male,679.4
8/5/19 6:22,4,2,5,4,5,2,3,3,1,2,3,5,10,8,7,10,1,2,2,4,21 to 35,Male,628.4
8/5/19 6:22,5,1,3,3,5,7,5,3,1,6,4,6,7,5,4,2,2,7,7,7,21 to 35,Male,699.4
8/5/19 6:22,3,2,6,3,3,5,7,2,1,3,2,4,1,7,10,0,2,3,1,4,21 to 35,Male,639.9
8/5/19 6:22,3,4,10,7,7,10,6,4,2,9,4,10,7,6,2,3,2,6,6,9,21 to 35,Male,714
8/5/19 6:22,2,4,5,6,2,10,3,5,2,6,2,10,4,6,10,5,2,4,2,5,21 to 35,Male,642.6
8/5/19 6:22,3,5,0,6,10,4,1,1,1,6,4,2,0,6,0,0,1,1,0,4,21 to 35,Male,617.2
8/5/19 6:22,4,4,10,5,7,4,5,4,1,5,6,3,3,5,5,5,2,10,7,9,Less than 20,Female,693.7
8/5/19 6:22,4,4,4,5,4,10,4,5,1,3,4,10,5,7,0,7,1,6,2,7,Less than 20,Male,673.4
8/5/19 6:22,2,2,5,10,3,5,2,2,1,4,4,6,6,8,10,0,1,2,1,5,Less than 20,Male,640.5
8/5/19 6:22,4,2,3,6,6,5,4,3,2,8,5,10,10,7,10,6,2,7,3,9,21 to 35,Male,678.5
8/5/19 6:22,2,0,2,5,0,6,2,2,1,0,3,2,2,8,10,3,2,3,6,3,Less than 20,Female,626.1
8/5/19 6:23,2,5,5,5,2,2,5,1,2,5,5,6,5,7,5,1,1,0,1,5,21 to 35,Male,602.9
8/5/19 6:23,5,3,9,2,2,8,1,3,1,2,6,10,7,5,5,3,1,5,3,1,Less than 20,Male,654.3
8/5/19 6:23,3,3,5,3,10,10,6,3,2,8,9,5,10,5,0,1,2,5,7,10,21 to 35,Male,712.8
8/5/19 6:23,3,1,2,4,7,6,4,2,1,8,2,6,7,8,10,10,2,5,2,10,21 to 35,Male,664.3
8/5/19 6:23,4,1,4,3,6,5,6,5,1,10,5,8,5,7,0,3,2,4,5,1,21 to 35,Male,703.6
8/5/19 6:23,4,0,4,10,6,6,4,5,2,7,8,10,1,8,5,9,2,9,1,8,Less than 20,Male,694
8/5/19 6:23,5,2,2,5,5,5,2,2,2,1,1,7,4,7,8,2,1,4,4,8,Less than 20,Male,623.5
8/5/19 6:24,4,1,4,6,10,10,4,3,1,2,3,10,4,6,9,5,1,6,10,10,21 to 35,Male,688.5
8/5/19 6:24,2,1,8,8,4,6,1,3,1,5,5,1,5,8,4,1,2,1,2,8,21 to 35,Male,673.5
8/5/19 6:24,4,4,4,5,6,7,8,3,2,8,7,6,3,6,6,6,2,8,4,8,21 to 35,Male,672.4
8/5/19 6:24,1,2,5,10,0,6,0,1,2,0,0,8,1,3,7,2,1,0,0,0,Less than 20,Male,570.2
8/5/19 6:24,2,5,3,2,1,2,2,4,2,9,8,5,10,4,1,0,2,5,4,4,21 to 35,Male,648
8/5/19 6:24,3,4,5,4,2,8,3,4,1,4,4,6,6,7,5,5,2,6,4,9,Less than 20,Male,672.6
8/5/19 6:24,4,5,2,8,3,3,5,2,1,4,3,4,10,6,4,2,2,2,2,3,Less than 20,Male,649.9
8/5/19 6:24,5,5,10,6,4,4,3,1,1,10,2,10,2,7,10,4,2,4,10,2,Less than 20,Male,670
8/5/19 6:24,4,2,2,8,2,2,2,2,1,8,3,4,3,8,0,0,2,6,1,2,Less than 20,Male,663.9
8/5/19 6:25,4,2,3,10,3,8,5,1,1,8,8,8,5,7,4,6,2,4,7,5,Less than 20,Male,695.1
8/5/19 6:25,2,1,1,9,8,9,1,5,1,5,5,10,3,6,10,9,1,7,10,10,21 to 35,Male,678.3
8/5/19 6:25,3,3,10,9,10,10,2,5,1,7,5,6,8,5,5,2,2,2,2,10,21 to 35,Male,714.7
8/5/19 6:25,2,2,5,5,5,6,3,1,1,8,2,2,5,6,2,2,1,3,2,9,21 to 35,Male,646.1
8/5/19 6:25,2,1,1,4,2,3,3,0,2,3,5,4,4,5,2,2,2,2,1,2,21 to 35,Male,608.9
8/5/19 6:25,2,1,3,7,7,6,4,3,1,7,3,8,4,6,2,5,1,7,4,3,Less than 20,Male,666
8/5/19 6:25,4,2,10,10,6,3,8,2,1,8,2,8,5,7,7,0,2,3,3,2,Less than 20,Male,693.4
8/5/19 6:25,4,2,5,5,5,9,4,3,2,6,8,4,5,7,7,5,2,7,7,8,21 to 35,Male,679
8/5/19 6:26,3,3,4,5,7,3,4,3,1,8,7,7,8,8,5,4,1,3,5,6,Less than 20,Male,669.6
8/5/19 6:26,3,5,8,0,8,9,3,3,1,8,10,10,6,8,3,2,2,10,7,8,Less than 20,Female,721.2
8/5/19 6:26,2,1,1,2,3,1,3,4,2,3,4,1,7,8,4,8,2,7,2,8,21 to 35,Male,627.6
8/5/19 6:26,1,4,2,2,2,5,1,0,1,1,2,10,2,8,3,1,1,0,3,1,Less than 20,Male,597.1
8/5/19 6:26,3,1,2,10,2,3,1,1,2,3,5,2,3,6,4,4,2,3,4,10,21 to 35,Male,634.2
8/5/19 6:26,3,2,4,4,6,10,3,4,1,8,9,10,5,8,7,2,2,4,6,7,Less than 20,Male,709.3
8/5/19 6:26,4,3,8,4,5,1,10,3,1,9,3,8,1,8,10,1,1,10,1,10,Less than 20,Male,674.9
8/5/19 6:26,2,1,3,4,3,6,2,5,1,1,3,4,4,5,7,1,1,3,2,10,Less than 20,Male,637.8
8/5/19 6:26,2,1,3,5,3,3,5,5,2,5,6,7,5,6,7,0,2,5,6,10,21 to 35,Male,672.6
8/5/19 6:26,1,3,7,3,1,10,3,1,2,6,3,2,5,7,8,5,1,3,3,7,21 to 35,Male,605.5
8/5/19 6:26,4,2,5,4,5,4,8,4,1,6,2,8,3,6,5,1,2,6,8,7,Less than 20,Male,696.6
8/5/19 6:26,1,4,6,8,6,10,6,5,1,5,7,1,1,8,10,5,2,4,2,4,21 to 35,Male,659.9
8/5/19 6:27,3,0,3,2,5,7,3,3,1,0,1,2,6,7,0,0,2,3,5,5,Less than 20,Male,666.7
8/5/19 6:27,5,1,4,3,5,3,6,3,1,7,6,5,5,5,5,4,2,5,5,6,21 to 35,Male,682.2
8/5/19 6:27,3,1,3,10,10,10,3,5,1,8,5,10,2,6,5,2,1,3,2,10,21 to 35,Male,698.7
8/5/19 6:27,2,0,10,4,10,2,3,5,1,7,2,8,4,7,4,0,2,8,10,10,21 to 35,Male,725.7
8/5/19 6:27,3,5,0,0,10,10,10,5,1,5,2,10,0,6,10,0,1,5,8,10,21 to 35,Male,669.8
8/5/19 6:27,2,1,8,8,4,6,2,3,1,5,2,1,6,8,4,1,2,2,3,8,21 to 35,Male,675.2
8/5/19 6:27,4,2,1,6,5,10,0,3,2,5,3,3,4,7,10,4,2,3,2,7,21 to 35,Male,634.6
8/5/19 6:27,1,4,2,3,1,2,0,0,1,0,0,2,2,8,2,1,1,2,0,0,21 to 35,Male,568.3
8/5/19 6:28,4,4,2,1,1,1,4,4,2,3,2,3,10,4,2,3,2,4,5,1,21 to 35,Male,620.4
8/5/19 6:28,2,5,6,10,2,5,3,0,1,5,1,3,0,7,1,2,1,2,2,4,Less than 20,Male,615.9
8/5/19 6:28,3,5,4,9,8,10,5,1,1,8,5,9,2,5,7,3,1,4,8,2,Less than 20,Male,660.9
8/5/19 6:28,2,5,10,4,4,6,4,2,1,3,2,2,8,8,9,3,2,4,7,9,Less than 20,Female,660.1
8/5/19 6:29,3,2,2,8,4,3,5,3,1,5,4,4,10,6,3,2,2,6,3,3,Less than 20,Male,675.4
8/5/19 6:29,2,2,3,3,4,3,3,2,1,8,1,8,6,6,5,3,1,6,6,7,21 to 35,Male,649
8/5/19 6:29,3,1,4,2,5,4,2,2,1,6,5,10,5,7,0,2,2,5,4,1,Less than 20,Female,676.8
8/5/19 6:29,5,2,10,10,3,5,4,2,1,4,4,3,3,8,0,1,1,3,2,3,21 to 35,Male,667.1
8/5/19 6:30,2,2,10,3,3,10,10,5,1,10,8,5,10,6,0,0,2,10,10,10,Less than 20,Male,758.9
8/5/19 6:30,4,3,5,4,6,8,3,3,1,6,5,7,3,8,5,4,2,6,4,4,Less than 20,Male,679.8
8/5/19 6:31,2,1,2,5,2,10,2,5,1,8,1,5,5,7,0,10,2,0,4,10,Less than 20,Male,670.7
8/5/19 6:31,4,2,3,5,5,5,4,4,1,0,2,10,4,8,4,7,1,6,1,10,Less than 20,Male,656.6
8/5/19 6:32,5,5,8,4,5,5,7,4,1,9,3,10,1,6,4,5,2,8,4,10,Less than 20,Female,698.7
8/5/19 6:33,5,1,6,4,2,6,5,5,1,5,4,10,1,7,3,7,1,6,3,7,Less than 20,Female,673.4
8/5/19 6:34,3,1,3,10,9,3,5,4,1,8,3,8,8,6,7,3,1,9,3,4,Less than 20,Male,684.7
8/5/19 6:49,5,1,10,10,3,3,8,3,1,8,1,8,6,7,7,0,2,2,3,8,Less than 20,Male,707
8/5/19 7:17,1,3,3,10,3,10,5,3,2,4,3,6,4,5,5,2,2,10,3,4,Less than 20,Female,656.9
8/5/19 7:37,3,1,5,6,4,5,3,1,1,6,3,3,2,7,7,1,1,4,4,3,21 to 35,Male,636.3
8/5/19 8:43,3,4,10,5,10,4,10,5,1,5,6,2,3,7,3,5,2,10,7,8,Less than 20,Female,710.9
8/5/19 9:40,1,4,5,7,4,5,2,3,2,2,3,7,4,5,3,2,2,8,2,3,21 to 35,Male,635
8/5/19 10:20,1,3,3,10,4,10,7,3,2,7,3,6,4,5,5,2,1,10,2,4,Less than 20,Female,648.4
8/5/19 10:38,3,2,4,10,3,10,3,2,2,7,2,9,4,6,8,3,2,3,2,4,Less than 20,Female,652.6
8/5/19 10:39,3,2,2,6,2,9,6,2,1,8,3,7,4,7,5,3,2,4,1,4,21 to 35,Female,667.7
8/5/19 10:42,3,3,4,6,6,10,1,2,1,4,3,7,2,8,5,4,2,5,3,10,Less than 20,Female,673
8/5/19 10:42,2,2,7,5,3,10,4,3,1,0,6,4,5,8,7,7,1,5,4,7,21 to 35,Male,648.6
8/5/19 10:58,4,1,2,10,3,4,3,2,1,8,3,4,3,8,0,0,2,6,2,3,Less than 20,Male,680.9
8/5/19 10:59,5,0,10,4,8,6,8,5,1,6,4,10,4,6,6,2,2,8,9,10,Less than 20,Female,742.9
8/5/19 11:01,1,1,2,3,2,10,8,1,2,4,2,2,0,6,10,4,1,10,1,1,Less than 20,Male,595.1
8/5/19 11:21,1,4,3,6,2,5,3,2,2,2,4,7,3,6,4,1,2,3,1,1,21 to 35,Male,613.1
8/5/19 12:42,3,3,10,10,6,10,7,2,1,5,1,10,2,7,7,1,2,5,2,6,21 to 35,Male,695.5
8/5/19 13:09,4,0,7,10,10,10,4,5,1,10,4,10,3,7,0,1,2,2,6,10,21 to 35,Male,751.6
8/5/19 13:18,5,1,5,5,9,10,8,5,1,5,6,10,6,7,7,0,2,6,4,10,21 to 35,Female,738
8/5/19 21:02,1,5,10,8,10,5,0,2,2,10,1,2,5,5,0,10,1,2,1,5,21 to 35,Male,613.6
8/5/19 21:24,5,2,10,8,10,10,3,5,1,7,5,9,10,6,0,6,2,6,4,10,36 to 50,Male,747.8
8/5/19 21:44,4,4,4,6,4,9,6,3,2,7,4,8,5,7,3,3,2,7,10,5,21 to 35,Male,686.6
8/6/19 0:06,1,2,6,5,4,10,7,3,1,7,5,4,6,8,8,7,1,6,2,7,21 to 35,Male,658.8
8/6/19 1:27,3,5,1,4,5,8,2,2,2,8,1,2,0,6,10,10,2,8,0,5,21 to 35,Female,596.8
8/6/19 2:06,4,1,2,4,0,5,4,4,1,2,2,4,5,9,10,0,1,4,1,4,Less than 20,Male,631.8
8/6/19 2:14,4,0,7,9,10,10,5,5,1,10,3,10,3,7,0,1,2,5,7,5,21 to 35,Male,748.2
8/6/19 2:32,1,4,2,2,10,10,3,5,2,6,8,3,0,7,5,0,2,10,8,2,51 or more,Female,665.2
8/6/19 3:31,2,5,6,10,2,5,3,0,1,5,1,3,0,7,1,2,1,2,2,4,Less than 20,Male,615.9
8/6/19 5:40,3,2,8,4,6,1,7,3,1,6,2,10,1,8,7,1,1,8,2,3,Less than 20,Male,660
